user_id,month,year,age,city,marital_status,dependents,monthly_income,bonus,expense_rent,expense_food,expense_transport,expense_utilities,expense_education,expense_healthcare,expense_entertainment,expense_shopping,expense_other,total_expenses,net_savings,savings_rate
USER0241,19,2025,36,Barisal,Divorced,0,118390.79,0.0,18504.23,18856.21,9358.21,4277.37,0.0,3806.29,9467.88,2733.28,1729.25,68732.74,49658.05,41.94
USER0241,20,2025,36,Barisal,Divorced,0,124326.97,0.0,26116.52,21835.12,14342.91,8589.88,0.0,3508.11,8592.86,6322.19,5417.82,94725.4,29601.57,23.81
USER0241,21,2025,36,Barisal,Divorced,0,127674.68,0.0,18862.24,26181.88,12542.52,8360.82,0.0,5899.24,4382.8,9876.78,4544.52,90650.81,37023.88,29.0
USER0241,22,2025,36,Barisal,Divorced,0,127021.55,0.0,17364.14,29708.44,14229.82,4010.44,0.0,4489.21,4518.16,7324.79,1351.64,82996.65,44024.9,34.66
USER0241,23,2025,36,Barisal,Divorced,0,128833.26,0.0,18476.18,23410.04,12509.78,9163.01,0.0,5606.73,3994.54,8902.12,3781.95,85844.34,42988.92,33.37
USER0241,24,2025,36,Barisal,Divorced,0,121269.4,0.0,16688.99,20146.99,14478.95,7412.05,0.0,2951.22,5794.5,2719.39,5931.73,76123.82,45145.58,37.23
USER0242,1,2025,46,Chittagong,Divorced,0,84176.0,0.0,14462.06,19035.72,7324.58,2645.31,0.0,5018.06,4011.41,5136.06,1444.57,59077.77,25098.23,29.82
USER0242,2,2025,46,Chittagong,Divorced,0,78977.47,0.0,17793.81,17169.63,7303.86,5918.41,0.0,4567.85,7510.86,5468.99,3892.15,69625.55,9351.92,11.84
USER0242,3,2025,46,Chittagong,Divorced,0,81608.88,0.0,22318.5,14448.65,4649.23,4317.66,0.0,3566.89,2687.58,4514.36,3394.74,59897.61,21711.27,26.6
USER0242,4,2025,46,Chittagong,Divorced,0,84560.55,0.0,24555.89,18410.39,9419.62,2957.47,0.0,3492.7,5558.42,5612.95,1442.59,71450.04,13110.51,15.5
USER0242,5,2025,46,Chittagong,Divorced,0,86335.3,0.0,15181.85,16181.03,5000.69,4844.08,0.0,2952.88,8275.18,4057.58,1488.25,57981.53,28353.77,32.84
USER0242,6,2025,46,Chittagong,Divorced,0,84885.6,0.0,22823.59,13345.05,9694.21,5279.61,0.0,2309.85,7719.1,5195.45,2128.75,68495.62,16389.98,19.31
USER0242,7,2025,46,Chittagong,Divorced,0,85868.47,0.0,17956.09,14461.53,7524.38,6172.97,0.0,3189.57,6163.51,3673.03,2862.76,62003.85,23864.62,27.79
USER0242,8,2025,46,Chittagong,Divorced,0,83112.58,0.0,15464.97,15021.02,8559.95,4701.93,0.0,1888.22,8089.71,6147.05,3470.2,63343.04,19769.54,23.79
USER0242,9,2025,46,Chittagong,Divorced,0,83000.82,0.0,19917.87,12796.41,5094.98,4197.94,0.0,3697.78,6940.36,3255.23,1279.69,57180.26,25820.56,31.11
USER0242,10,2025,46,Chittagong,Divorced,0,84913.08,0.0,25013.6,15006.75,9357.19,4764.38,0.0,4336.19,5219.57,3213.75,1997.51,68908.95,16004.13,18.85
USER0242,11,2025,46,Chittagong,Divorced,0,85335.12,0.0,19691.83,21069.51,6816.97,3126.12,0.0,3344.31,5251.46,2472.3,2572.43,64344.93,20990.19,24.6
USER0242,12,2025,46,Chittagong,Divorced,0,84180.33,86027.62,20383.18,18352.34,6938.01,3894.04,0.0,3295.78,5492.52,6079.59,2423.23,66858.7,103349.26,122.77
USER0242,13,2025,46,Chittagong,Divorced,0,84937.29,0.0,19245.66,19559.43,7892.78,5074.61,0.0,3024.28,5513.62,2496.36,1643.92,64450.65,20486.64,24.12
USER0242,14,2025,46,Chittagong,Divorced,0,80475.98,0.0,16938.88,12078.56,8875.12,3012.8,0.0,3486.87,4000.69,2345.19,3045.73,53783.84,26692.14,33.17
USER0242,15,2025,46,Chittagong,Divorced,0,82667.29,0.0,19992.87,19410.28,9143.19,5113.27,0.0,3582.02,7293.84,5578.86,2513.29,72627.62,10039.67,12.14
USER0242,16,2025,46,Chittagong,Divorced,0,84908.02,0.0,21496.9,13265.96,7748.54,3374.57,0.0,3659.81,2777.11,2108.67,2636.54,57068.12,27839.91,32.79
USER0242,17,2025,46,Chittagong,Divorced,0,84778.19,0.0,19166.65,16333.95,4777.78,6677.27,0.0,4584.21,6675.66,6019.85,2259.71,66495.08,18283.11,21.57
USER0242,18,2025,46,Chittagong,Divorced,0,84685.02,0.0,18407.99,14997.44,10013.84,3749.29,0.0,3641.61,7183.02,6207.11,1048.03,65248.33,19436.69,22.95
USER0242,19,2025,46,Chittagong,Divorced,0,80559.27,0.0,21013.95,13704.82,9646.47,5107.07,0.0,2528.27,3076.88,3233.3,3032.64,61343.4,19215.87,23.85
USER0242,20,2025,46,Chittagong,Divorced,0,82340.79,0.0,23228.54,16078.09,8763.18,4127.35,0.0,4570.7,5111.99,2190.94,3857.99,67928.8,14411.99,17.5
USER0242,21,2025,46,Chittagong,Divorced,0,83327.91,0.0,18512.01,17352.99,9350.46,4204.95,0.0,4616.17,6970.94,2288.9,4117.29,67413.72,15914.19,19.1
USER0242,22,2025,46,Chittagong,Divorced,0,79545.21,0.0,19535.16,17811.33,4490.13,2755.77,0.0,2015.25,3612.26,3098.1,947.15,54265.16,25280.05,31.78
USER0242,23,2025,46,Chittagong,Divorced,0,79023.56,0.0,15403.28,15891.62,8891.93,5475.48,0.0,2807.27,6237.98,2247.12,3735.0,60689.68,18333.88,23.2
USER0242,24,2025,46,Chittagong,Divorced,0,86629.17,0.0,19138.0,17273.58,9234.17,2664.44,0.0,3509.75,4427.77,5674.68,2724.59,64646.99,21982.18,25.38
USER0243,1,2025,42,Dhaka,Married,2,89594.04,0.0,25047.97,26541.53,7906.64,2698.03,24491.78,3051.0,5388.82,3838.6,4036.63,103000.99,-13406.95,-14.96
USER0243,2,2025,42,Dhaka,Married,2,87824.36,0.0,23907.72,17090.9,6940.5,4451.18,6468.26,4559.81,3238.82,4329.63,2518.83,73505.63,14318.74,16.3
USER0243,3,2025,42,Dhaka,Married,2,84302.41,0.0,24641.92,16666.28,4512.27,4244.94,16874.38,4007.06,5482.02,5064.49,3737.44,85230.82,-928.41,-1.1
USER0243,4,2025,42,Dhaka,Married,2,88677.7,0.0,22698.38,19988.68,7071.9,3720.56,16445.23,5435.05,3803.68,3302.4,1109.58,83575.47,5102.23,5.75
USER0243,5,2025,42,Dhaka,Married,2,88663.43,0.0,18626.71,21695.98,10037.17,7030.19,18647.88,5759.85,6853.64,3665.59,2197.18,94514.19,-5850.76,-6.6
USER0243,6,2025,42,Dhaka,Married,2,90793.73,0.0,27383.75,20384.49,6863.65,6255.09,23547.63,4967.81,4268.08,6445.38,3099.32,103215.2,-12421.47,-13.68
USER0243,7,2025,42,Dhaka,Married,2,84634.26,0.0,28990.45,19928.32,5724.87,4738.85,6847.45,4144.19,5033.61,4544.49,1468.87,81421.1,3213.17,3.8
USER0243,8,2025,42,Dhaka,Married,2,83499.56,0.0,27524.2,23820.19,8364.77,5880.84,5534.92,5320.57,2801.0,5585.58,3339.39,88171.46,-4671.89,-5.6
USER0243,9,2025,42,Dhaka,Married,2,89423.2,0.0,30723.79,21541.31,10574.24,3342.48,22399.01,2431.99,7158.07,3206.55,1572.37,102949.82,-13526.62,-15.13
USER0243,10,2025,42,Dhaka,Married,2,85402.22,0.0,22212.03,16206.82,4780.35,4377.71,12015.24,2213.95,5799.9,6664.02,4118.38,78388.4,7013.81,8.21
USER0243,11,2025,42,Dhaka,Married,2,86678.94,0.0,23293.37,23690.93,9893.17,5869.66,7435.49,4685.49,8487.41,2388.06,2536.91,88280.48,-1601.54,-1.85
USER0243,12,2025,42,Dhaka,Married,2,91392.46,147548.27,31451.69,27298.87,6073.31,5670.81,8127.34,5709.83,7067.6,5458.4,2506.11,99363.96,139576.77,152.72
USER0243,13,2025,42,Dhaka,Married,2,85044.66,0.0,24217.28,17510.77,5702.51,5227.43,12386.25,2539.96,3524.47,2568.14,1112.75,74789.57,10255.1,12.06
USER0243,14,2025,42,Dhaka,Married,2,83742.79,0.0,20128.32,21839.45,9419.78,6289.15,17357.48,4477.06,6038.49,6214.2,1853.58,93617.51,-9874.72,-11.79
USER0243,15,2025,42,Dhaka,Married,2,83616.99,0.0,26559.36,24399.54,9724.12,4416.97,22032.96,2361.15,6415.6,3357.13,1589.39,100856.22,-17239.23,-20.62
USER0243,16,2025,42,Dhaka,Married,2,83701.25,0.0,21794.43,21957.32,6686.38,4490.17,21301.88,2862.99,4416.96,4036.77,2848.05,90394.95,-6693.7,-8.0
USER0243,17,2025,42,Dhaka,Married,2,90362.83,0.0,24451.25,24463.17,7960.06,4656.06,20366.97,2198.48,8520.27,3578.16,2515.81,98710.24,-8347.41,-9.24
USER0243,18,2025,42,Dhaka,Married,2,84913.68,0.0,23352.71,20895.25,6666.41,6779.74,4207.26,4945.51,5772.24,2589.24,953.86,76162.22,8751.46,10.31
USER0243,19,2025,42,Dhaka,Married,2,86429.85,0.0,23466.29,18337.99,8862.72,3396.32,19949.89,3107.92,7816.32,1837.4,1463.85,88238.7,-1808.85,-2.09
USER0243,20,2025,42,Dhaka,Married,2,90579.89,0.0,26472.78,18025.95,6526.82,5969.08,23046.9,2551.63,5959.25,5028.65,2263.47,95844.53,-5264.64,-5.81
USER0243,21,2025,42,Dhaka,Married,2,88301.87,0.0,25454.28,23393.0,7973.65,6611.33,5682.83,4595.43,2669.76,4410.95,4395.53,85186.75,3115.13,3.53
USER0243,22,2025,42,Dhaka,Married,2,91326.66,0.0,21553.37,26127.53,9408.52,3055.28,18146.95,3520.96,6889.56,4158.65,2115.86,94976.69,-3650.03,-4.0
USER0243,23,2025,42,Dhaka,Married,2,91017.61,0.0,23804.93,22329.06,8837.83,5239.27,7881.95,2565.75,5965.63,4198.0,3720.57,84542.99,6474.62,7.11
USER0243,24,2025,42,Dhaka,Married,2,84094.14,0.0,27258.68,17218.63,5312.66,4952.82,11076.87,5122.36,8015.14,2041.07,903.26,81901.49,2192.64,2.61
USER0244,1,2025,39,Chittagong,Married,1,155385.59,0.0,39833.0,26905.84,17532.36,11701.8,8323.73,8551.5,13798.79,8598.19,6478.27,141723.48,13662.11,8.79
USER0244,2,2025,39,Chittagong,Married,1,146465.23,0.0,31681.8,34800.83,11537.48,9873.7,5166.16,3140.36,12440.61,7885.61,4556.58,121083.12,25382.1,17.33
USER0244,3,2025,39,Chittagong,Married,1,141298.33,0.0,35049.03,37199.24,14552.11,9350.93,20913.86,5201.94,10190.57,10918.85,1628.44,145004.97,-3706.63,-2.62
USER0244,4,2025,39,Chittagong,Married,1,143584.6,0.0,24655.69,33439.57,9184.7,5658.14,16693.87,9039.52,9477.11,7424.72,4381.09,119954.41,23630.19,16.46
USER0244,5,2025,39,Chittagong,Married,1,141504.04,0.0,37967.0,36105.65,14560.66,5807.2,6742.31,5601.55,13277.88,5018.45,2832.11,127912.82,13591.22,9.6
USER0244,6,2025,39,Chittagong,Married,1,149754.01,0.0,33043.94,31024.06,11048.0,6555.15,8515.74,5379.76,10304.92,5522.01,1603.83,112997.41,36756.6,24.54
USER0244,7,2025,39,Chittagong,Married,1,152695.69,0.0,34087.59,27859.59,14376.88,11805.96,13826.36,5691.98,14718.24,3521.61,3648.22,129536.41,23159.27,15.17
USER0244,8,2025,39,Chittagong,Married,1,155566.08,0.0,39363.67,35889.58,13441.29,8085.48,20753.33,3982.7,12850.65,12434.17,2326.58,149127.45,6438.64,4.14
USER0244,9,2025,39,Chittagong,Married,1,150149.69,0.0,39836.36,32102.3,17886.85,5677.62,10872.41,5925.13,5108.81,10210.18,5665.18,133284.85,16864.84,11.23
USER0244,10,2025,39,Chittagong,Married,1,145500.11,0.0,42762.13,28271.72,8952.8,7493.02,13344.52,3601.37,14103.22,10751.01,3319.73,132599.52,12900.59,8.87
USER0244,11,2025,39,Chittagong,Married,1,154000.13,0.0,33729.25,36732.29,8643.31,8707.02,13276.01,7121.52,4899.28,3294.01,3853.66,120256.35,33743.78,21.91
USER0244,12,2025,39,Chittagong,Married,1,148352.95,85502.62,43067.6,36935.54,12682.0,10742.98,12584.25,3425.03,9640.62,8700.43,5914.53,143692.98,90162.6,60.78
USER0244,13,2025,39,Chittagong,Married,1,154200.19,0.0,36132.93,36107.44,8301.83,9451.18,5373.85,6239.83,11501.6,12321.68,2598.97,128029.3,26170.89,16.97
USER0244,14,2025,39,Chittagong,Married,1,144396.1,0.0,29004.04,25846.82,9210.11,11219.01,6290.46,9086.82,8974.34,9719.22,3906.16,113256.97,31139.13,21.57
USER0244,15,2025,39,Chittagong,Married,1,153636.99,0.0,34626.73,33661.93,18382.29,5648.16,13637.57,5972.58,10248.52,4921.81,4900.83,132000.42,21636.57,14.08
USER0244,16,2025,39,Chittagong,Married,1,152475.12,0.0,41584.84,39999.2,10959.31,8887.68,20999.25,8642.63,6476.77,6596.14,3271.09,147416.91,5058.21,3.32
USER0244,17,2025,39,Chittagong,Married,1,146594.78,0.0,28941.12,33394.66,13123.6,11687.76,15867.55,8253.13,14286.21,10336.52,4434.07,140324.63,6270.15,4.28
USER0244,18,2025,39,Chittagong,Married,1,144712.73,0.0,31025.17,34170.76,16582.04,9827.66,16641.42,5418.32,6409.73,8927.1,3760.87,132763.07,11949.66,8.26
USER0244,19,2025,39,Chittagong,Married,1,154879.47,0.0,40938.52,36556.37,10433.6,8260.54,8053.02,5281.23,11283.55,7883.42,2239.64,130929.89,23949.58,15.46
USER0244,20,2025,39,Chittagong,Married,1,144187.79,0.0,32731.21,33645.05,7240.61,10506.21,14241.45,4066.72,5317.57,6762.24,2664.34,117175.4,27012.39,18.73
USER0244,21,2025,39,Chittagong,Married,1,145970.71,0.0,38173.53,33525.88,10792.81,9062.19,3924.03,4335.56,8725.66,10722.07,6168.84,125430.58,20540.13,14.07
USER0244,22,2025,39,Chittagong,Married,1,150474.81,0.0,34333.04,35811.97,14545.07,10350.13,12915.57,8223.06,5494.05,11438.89,3497.49,136609.26,13865.55,9.21
USER0244,23,2025,39,Chittagong,Married,1,147414.84,0.0,37616.29,29653.61,16669.01,8183.48,9302.47,3450.91,10900.31,5138.69,6320.52,127235.27,20179.57,13.69
USER0244,24,2025,39,Chittagong,Married,1,152651.78,0.0,33349.79,29083.4,9041.77,10643.97,18714.41,7969.58,12427.81,5750.99,5248.14,132229.86,20421.92,13.38
USER0245,1,2025,27,Khulna,Divorced,1,42221.23,0.0,6234.91,7664.6,2264.65,2768.58,1059.31,1979.9,3510.44,3240.44,1596.29,30319.12,11902.11,28.19
USER0245,2,2025,27,Khulna,Divorced,1,42816.54,0.0,10074.62,11233.64,4685.02,1321.56,6225.07,958.14,2662.58,3094.13,2120.16,42374.91,441.63,1.03
USER0245,3,2025,27,Khulna,Divorced,1,39609.48,0.0,7300.88,7302.01,4561.86,1968.34,4804.33,2115.21,3105.69,1197.16,1396.87,33752.36,5857.12,14.79
USER0245,4,2025,27,Khulna,Divorced,1,40440.68,0.0,7366.11,6942.1,4774.23,2145.09,4593.59,2050.09,3174.13,1961.4,717.18,33723.92,6716.76,16.61
USER0245,5,2025,27,Khulna,Divorced,1,38982.91,0.0,6162.62,7205.44,3856.17,2834.63,3832.64,858.45,3457.72,2766.86,1432.22,32406.75,6576.15,16.87
USER0245,6,2025,27,Khulna,Divorced,1,38868.89,0.0,7183.36,8870.4,3038.33,1312.86,5296.89,2007.44,2529.65,903.79,1387.64,32530.35,6338.54,16.31
USER0245,7,2025,27,Khulna,Divorced,1,39236.02,0.0,7511.23,6535.87,3850.69,1830.38,4568.26,1092.77,3759.29,2056.75,674.03,31879.27,7356.75,18.75
USER0245,8,2025,27,Khulna,Divorced,1,41926.35,0.0,6916.77,9354.63,2395.65,2111.35,3805.14,2611.74,4158.36,1326.75,500.57,33180.96,8745.39,20.86
USER0245,9,2025,27,Khulna,Divorced,1,39489.92,0.0,6104.58,9881.43,3491.56,2090.04,4592.87,1255.49,3090.79,1008.39,1372.18,32887.33,6602.59,16.72
USER0245,10,2025,27,Khulna,Divorced,1,39847.58,0.0,6252.74,10797.2,2428.09,2821.83,3192.85,1652.28,2834.76,2286.14,606.0,32871.88,6975.69,17.51
USER0245,11,2025,27,Khulna,Divorced,1,40874.5,0.0,9344.82,9846.85,3274.82,2229.51,3454.45,2496.05,3618.55,2221.63,833.02,37319.69,3554.81,8.7
USER0245,12,2025,27,Khulna,Divorced,1,39721.93,25451.79,8479.99,10482.56,3448.22,1303.76,5575.5,2366.22,2935.05,1759.5,1750.14,38100.94,27072.78,68.16
USER0245,13,2025,27,Khulna,Divorced,1,40200.53,0.0,8925.12,10198.06,3320.55,2991.05,5316.32,1082.15,1296.38,2968.11,613.65,36711.38,3489.15,8.68
USER0245,14,2025,27,Khulna,Divorced,1,41688.54,0.0,10137.26,10832.69,2783.37,2164.11,2935.29,2488.01,1454.55,1415.31,1906.18,36116.77,5571.77,13.37
USER0245,15,2025,27,Khulna,Divorced,1,42910.17,0.0,8402.41,9332.46,2223.54,2591.18,3196.68,1322.79,3052.85,3041.65,1162.63,34326.18,8583.99,20.0
USER0245,16,2025,27,Khulna,Divorced,1,42459.87,0.0,6614.11,8137.89,2703.51,2016.74,2013.88,2507.28,2830.62,939.6,909.5,28673.13,13786.74,32.47
USER0245,17,2025,27,Khulna,Divorced,1,40320.05,0.0,8395.35,7008.91,3740.38,2408.66,1868.93,2243.2,2872.93,2412.56,543.72,31494.64,8825.41,21.89
USER0245,18,2025,27,Khulna,Divorced,1,39533.47,0.0,9275.26,9083.94,2329.89,2416.28,5372.19,1105.38,1244.32,1370.57,1723.07,33920.9,5612.57,14.2
USER0245,19,2025,27,Khulna,Divorced,1,41477.48,0.0,7100.69,8248.62,2162.02,2733.32,4267.41,1337.68,3547.16,887.53,1674.98,31959.42,9518.06,22.95
USER0245,20,2025,27,Khulna,Divorced,1,41792.89,0.0,9153.53,11154.21,4239.41,2852.78,4866.86,2087.2,3280.61,2744.31,431.03,40809.94,982.95,2.35
USER0245,21,2025,27,Khulna,Divorced,1,41185.9,0.0,8177.36,10707.7,3423.65,2188.41,2092.7,1009.41,2544.25,3225.23,1412.8,34781.53,6404.38,15.55
USER0245,22,2025,27,Khulna,Divorced,1,41542.12,0.0,6279.84,9793.84,4751.47,1873.05,847.92,1381.37,2962.46,1312.17,1466.97,30669.09,10873.04,26.17
USER0245,23,2025,27,Khulna,Divorced,1,42198.48,0.0,6553.5,9012.06,3192.55,1287.41,5568.9,2538.66,2042.62,3292.14,1444.35,34932.21,7266.27,17.22
USER0245,24,2025,27,Khulna,Divorced,1,38924.37,0.0,8842.03,9385.63,4231.69,1735.51,902.29,1560.68,2047.53,1490.63,559.06,30755.04,8169.33,20.99
USER0246,1,2025,53,Khulna,Married,4,196789.63,0.0,45200.56,55353.49,19175.36,11503.27,101501.64,9981.29,8862.54,8313.22,2622.38,262513.75,-65724.12,-33.4
USER0246,2,2025,53,Khulna,Married,4,199822.72,0.0,37334.52,43813.67,22863.72,15297.25,102176.05,7181.36,11564.11,13127.58,5378.92,258737.18,-58914.46,-29.48
USER0246,3,2025,53,Khulna,Married,4,204516.95,0.0,49905.18,52875.97,17330.22,13297.72,89031.13,11682.13,8196.01,5552.8,2949.3,250820.47,-46303.52,-22.64
USER0246,4,2025,53,Khulna,Married,4,207061.65,0.0,41434.65,71326.26,18027.46,10623.47,65273.99,9161.49,7462.39,12941.58,5054.11,241305.4,-34243.75,-16.54
USER0246,5,2025,53,Khulna,Married,4,193727.33,0.0,29138.78,48335.04,20633.0,8678.69,99348.02,9326.38,12019.94,6435.97,6333.7,240249.53,-46522.2,-24.01
USER0246,6,2025,53,Khulna,Married,4,196564.95,0.0,46590.07,66607.05,16490.31,14990.71,103272.73,8590.13,11835.75,9428.62,3944.58,281749.94,-85184.99,-43.34
USER0246,7,2025,53,Khulna,Married,4,191706.98,0.0,30013.5,41033.52,22765.99,10545.11,54438.24,9875.01,8433.59,8174.17,3197.56,188476.69,3230.28,1.69
USER0246,8,2025,53,Khulna,Married,4,191348.29,0.0,31418.78,45106.53,16501.19,8048.41,61985.54,6564.33,19044.79,6494.27,5620.04,200783.9,-9435.6,-4.93
USER0246,9,2025,53,Khulna,Married,4,196053.93,0.0,30028.38,62877.69,14563.07,12073.76,113419.08,9540.0,15184.91,10964.99,6578.73,275230.59,-79176.66,-40.39
USER0246,10,2025,53,Khulna,Married,4,193567.83,0.0,39609.36,40720.41,13973.94,6571.49,20566.92,9752.94,15610.64,12219.9,2066.76,161092.35,32475.48,16.78
USER0246,11,2025,53,Khulna,Married,4,202219.26,0.0,44951.29,58876.69,14397.87,12904.48,24568.98,13093.3,17867.15,11731.42,6745.95,205137.14,-2917.88,-1.44
USER0246,12,2025,53,Khulna,Married,4,192331.91,394341.25,37886.89,48958.08,22992.42,7484.56,16764.68,6149.45,14774.68,14000.69,9272.05,178283.51,408389.65,212.34
USER0246,13,2025,53,Khulna,Married,4,207670.33,0.0,34168.98,50393.34,12145.74,7923.12,60243.47,12406.44,9345.36,12013.39,8015.12,206654.95,1015.38,0.49
USER0246,14,2025,53,Khulna,Married,4,201872.87,0.0,38131.18,49753.66,24165.93,7792.01,38463.57,11783.79,7408.28,5421.25,6656.38,189576.04,12296.83,6.09
USER0246,15,2025,53,Khulna,Married,4,190025.06,0.0,32583.94,61723.92,18643.45,13916.27,69011.69,8810.46,10560.5,6011.25,6500.28,227761.75,-37736.69,-19.86
USER0246,16,2025,53,Khulna,Married,4,204608.85,0.0,32020.87,56562.11,13068.38,12936.55,105273.67,13156.87,7755.96,13022.9,7868.03,261665.34,-57056.49,-27.89
USER0246,17,2025,53,Khulna,Married,4,197304.9,0.0,28559.02,54288.51,11783.79,7019.0,20049.11,12782.38,19202.2,7838.53,2857.02,164379.56,32925.34,16.69
USER0246,18,2025,53,Khulna,Married,4,191240.84,0.0,45258.03,54858.25,15803.27,13797.92,64304.83,13306.47,18461.18,6400.38,8843.59,241033.92,-49793.07,-26.04
USER0246,19,2025,53,Khulna,Married,4,199010.75,0.0,43910.85,56540.97,22582.53,7691.34,23693.28,5249.43,6908.77,14996.37,8474.1,190047.65,8963.1,4.5
USER0246,20,2025,53,Khulna,Married,4,196223.66,0.0,46669.57,48435.78,22043.32,14734.9,33496.27,13304.59,10964.76,7242.93,9204.69,206096.83,-9873.17,-5.03
USER0246,21,2025,53,Khulna,Married,4,204621.83,0.0,32759.81,71552.93,20083.13,11561.15,56043.58,7118.08,8379.6,12200.79,6925.85,226624.93,-22003.1,-10.75
USER0246,22,2025,53,Khulna,Married,4,203847.45,0.0,38520.15,63425.86,18946.44,12194.48,77882.62,13265.91,19242.07,6173.91,8579.52,258230.95,-54383.5,-26.68
USER0246,23,2025,53,Khulna,Married,4,206941.26,0.0,37052.01,72150.9,14896.99,9182.61,90526.06,10440.04,19031.38,7237.93,3415.99,263933.91,-56992.65,-27.54
USER0246,24,2025,53,Khulna,Married,4,193814.29,0.0,34276.28,56614.17,10383.5,12210.56,99421.02,4810.26,14511.99,8224.56,7976.18,248428.52,-54614.23,-28.18
USER0247,1,2025,36,Khulna,Married,4,143510.89,0.0,22056.54,31769.24,13549.52,11070.87,83397.1,8227.58,7910.38,6078.07,1443.05,185502.35,-41991.46,-29.26
USER0247,2,2025,36,Khulna,Married,4,143241.42,0.0,28231.53,40234.18,11356.78,11094.72,56621.17,7713.64,9212.49,11342.67,2487.2,178294.38,-35052.96,-24.47
USER0247,3,2025,36,Khulna,Married,4,149411.74,0.0,31143.41,49312.97,9994.56,10973.85,58469.97,9740.38,10500.6,9943.21,4724.93,194803.87,-45392.14,-30.38
USER0247,4,2025,36,Khulna,Married,4,137066.95,0.0,27510.54,30633.71,12285.78,5360.13,54499.31,9076.47,12693.76,8123.17,2258.51,162441.37,-25374.42,-18.51
USER0247,5,2025,36,Khulna,Married,4,139793.79,0.0,27306.07,48112.23,13571.0,6359.33,54587.49,9904.47,10249.96,7826.08,2387.57,180304.21,-40510.41,-28.98
USER0247,6,2025,36,Khulna,Married,4,135723.5,0.0,21246.74,36069.84,12044.02,6491.17,48310.26,5662.62,5876.04,6852.51,6385.74,148938.94,-13215.44,-9.74
USER0247,7,2025,36,Khulna,Married,4,136594.46,0.0,23786.04,37082.3,12019.18,6442.68,70532.88,3597.75,11550.78,3727.55,4748.01,173487.17,-36892.71,-27.01
USER0247,8,2025,36,Khulna,Married,4,141250.27,0.0,23699.49,40545.74,16873.51,7283.02,58284.78,7854.81,13143.62,10373.69,3691.15,181749.81,-40499.54,-28.67
USER0247,9,2025,36,Khulna,Married,4,149532.13,0.0,35337.39,50212.5,10213.79,8023.29,89589.27,8952.29,11372.49,8439.78,4237.92,226378.73,-76846.6,-51.39
USER0247,10,2025,36,Khulna,Married,4,147999.41,0.0,23426.45,32014.91,14051.89,6262.75,51008.33,5622.79,5392.35,3380.21,6889.52,148049.18,-49.78,-0.03
USER0247,11,2025,36,Khulna,Married,4,143358.42,0.0,24654.6,32690.17,13876.37,10786.95,75280.39,6276.0,13346.96,3961.0,6109.02,186981.47,-43623.06,-30.43
USER0247,12,2025,36,Khulna,Married,4,146217.62,236892.36,35700.11,47623.34,8613.05,5357.61,18434.13,8329.27,5431.99,10242.59,4976.63,144708.71,238401.28,163.05
USER0247,13,2025,36,Khulna,Married,4,143414.94,0.0,23210.99,34456.72,13068.5,7206.48,61972.57,7229.46,12996.66,10544.55,3277.67,173963.61,-30548.67,-21.3
USER0247,14,2025,36,Khulna,Married,4,142508.79,0.0,21161.49,45432.18,9810.39,5102.23,38612.84,4469.73,13103.02,4224.42,2536.85,144453.15,-1944.36,-1.36
USER0247,15,2025,36,Khulna,Married,4,140923.97,0.0,21726.47,47229.58,9505.88,4537.78,41713.67,4101.79,10735.72,2945.32,4454.83,146951.03,-6027.06,-4.28
USER0247,16,2025,36,Khulna,Married,4,149152.68,0.0,30216.21,44485.67,12018.8,4790.19,46194.5,4426.23,11702.91,3572.64,3115.66,160522.81,-11370.13,-7.62
USER0247,17,2025,36,Khulna,Married,4,135815.25,0.0,20628.26,44943.26,14638.77,8295.88,29836.56,6343.42,12150.63,5638.66,2850.89,145326.34,-9511.09,-7.0
USER0247,18,2025,36,Khulna,Married,4,135921.8,0.0,27697.93,29831.51,10345.29,8247.12,63396.96,4132.31,12484.49,9648.94,3261.17,169045.71,-33123.91,-24.37
USER0247,19,2025,36,Khulna,Married,4,143418.72,0.0,29200.45,37063.61,11314.38,8758.42,44755.51,6122.75,4823.28,4930.44,3544.84,150513.68,-7094.96,-4.95
USER0247,20,2025,36,Khulna,Married,4,149541.34,0.0,27114.35,36312.96,12416.02,11875.7,71875.57,8843.15,5880.8,6149.23,2795.94,183263.73,-33722.39,-22.55
USER0247,21,2025,36,Khulna,Married,4,139969.28,0.0,22700.45,39239.52,14557.79,5598.59,66539.85,8668.63,8408.39,5656.12,6958.24,178327.59,-38358.3,-27.4
USER0247,22,2025,36,Khulna,Married,4,147983.97,0.0,24260.1,40130.27,8245.27,10722.4,49158.51,3950.37,12472.07,8721.0,6019.56,163679.56,-15695.59,-10.61
USER0247,23,2025,36,Khulna,Married,4,142386.23,0.0,25595.73,42955.43,11121.7,5538.61,14762.65,5856.53,9572.47,5754.96,3420.08,124578.16,17808.07,12.51
USER0247,24,2025,36,Khulna,Married,4,146801.63,0.0,28505.38,41921.01,14138.89,10728.23,58234.89,6601.26,14568.99,9197.03,3595.31,187490.99,-40689.37,-27.72
USER0248,1,2025,38,Chittagong,Divorced,0,148058.69,0.0,30586.19,22928.05,15883.77,4746.32,0.0,4338.15,14717.14,3062.66,7178.89,103441.17,44617.52,30.14
